[Ca2+],[Mg2+],K0p0,K0p1,K0p2,K0p3,K0p4,K0p5,K1p0,K1p1,K1p2,K1p3,K1p4,K2p0,K2p1,K2p2,K2p3,K2p4,Kbp0,Kbp1,Kbp2,Kbp3,Kbp4,Kbp5,Kbp6,Kbp7,Kbp8,Kbp9,Kbp10,Kbp11,Kwp0,Kwp1,Kwp2,Kwp3,Kwp4,Kwp5,Kwp6,Kcp0,Kcp1,Kcp2,Kcp3,Kcp4,Kcp5,Kcp6,Kcp7,Kcp8,Kap0,Kap1,Kap2,Kap3,Kap4,Kap5,Kap6,Kap7,Kap8,Ksp0,Ksp1,Ksp2,Ksp3,Ksp4,Ksp5,Ksp6,Ksp7,Ksp8,Ksp9,Ksp10
0.03,0.018,-57.68623005,89.83438233,22.13150762,0.036488264,-0.032527114,0.006196964,56.81028111,-3443.377796,-9.016457409,0.011447128,-0.000115854,-30.04573391,-313.0805589,3.789942103,0.017657842,-0.000109318,156.0330282,149.4667236,1.4263496,-9386.020529,-3181.935787,-77.18212443,2.502322937,-0.130432638,-25.62011759,-27.23691286,-0.217892851,0.056658395,171.020594,-14634.41593,-27.07389033,484.7399454,-14.24720624,2.274443249,-0.016370896,-9.601547947,-0.028370017,-1257.409976,5.56357475,-0.603658964,0.002584354,148.4107151,-0.076914928,0.004113817,-4.62206154,-0.026764246,-1316.736416,3.509248007,0.11377485,0.001454522,56.92940643,-0.099981054,0.005930071,141.1032497,-4386.062886,-23.03868772,-14035.50378,340.4383908,-50.44738566,35642.28152,-789.2827975,117.3893136,-2284.566134,1670.46526
0.03,0.019,-57.78404399,89.97352162,22.17829677,0.036056878,-0.03222999,0.006146922,56.98613742,-3451.017961,-9.042833947,0.01145297,-0.00011585,-29.78892389,-324.381162,3.75229374,0.017673918,-0.000109458,156.4153955,148.9618747,1.447312167,-9299.607475,-3231.833066,-61.49785873,0.685415329,-0.055999952,-25.67785197,-27.15438699,-0.2210239,0.056579744,169.3028759,-14561.33758,-26.81492846,464.9144301,-13.81804558,2.211089252,-0.016266795,-11.71154799,-0.029013872,-1205.331989,6.424525175,-0.601591659,0.00258061,148.2501842,-0.076945108,0.004115206,-6.906097131,-0.027460949,-1260.215982,4.44082309,0.115820556,0.001450929,56.78181464,-0.10002216,0.005932052,131.9717643,-3823.879529,-21.66827002,-15686.61041,360.8476268,-53.50827937,37425.72266,-800.2030056,119.0279226,-3280.172706,1953.414072
0.03,0.02,-57.88319409,90.11454813,22.22572822,0.035616921,-0.031927019,0.006095888,57.162377,-3458.675182,-9.069266422,0.011458427,-0.000115842,-29.53553259,-335.515345,3.715136989,0.017690793,-0.000109611,155.28403,148.989316,1.428519376,-9344.763379,-3173.523103,-76.39997068,2.407798504,-0.1264259,-25.5098626,-27.15228748,-0.218226727,0.056512822,169.4124094,-14572.2058,-26.82730786,458.840063,-13.68708727,2.19199911,-0.016180406,-13.79422694,-0.029649175,-1153.908564,7.274221235,-0.599450229,0.002576878,148.0871118,-0.076987415,0.004117282,-8.951123902,-0.028086857,-1209.875773,5.275662267,0.117799667,0.001447426,56.6384511,-0.100059854,0.005933875,129.1858975,-3778.181904,-21.25003177,-15605.71733,366.8219324,-54.40315966,36959.19184,-802.9588726,119.4414391,-2835.22714,1826.991006
0.03,0.021,-57.98143697,90.25428781,22.27272522,0.035183722,-0.031628607,0.006045619,57.33783757,-3466.298754,-9.09558448,0.011464637,-0.000115842,-29.28506932,-346.5044251,3.678406133,0.017706107,-0.000109745,156.5130133,148.2073018,1.472308537,-9348.212502,-3176.996121,-70.0785476,1.501215522,-0.089277655,-25.69338592,-27.02862332,-0.224749035,0.056434618,167.9517851,-14511.02465,-26.60650374,440.765788,-13.29368794,2.133905974,-0.016098031,-15.70606557,-0.030232546,-1106.809431,8.054470418,-0.597233754,0.002573028,147.9095987,-0.077028474,0.004119282,-10.94872002,-0.028697624,-1160.667314,6.091006506,0.119871559,0.001443831,56.48291417,-0.100101705,0.005935914,132.0076659,-3924.399661,-21.67348625,-15203.39423,360.0390877,-53.38321294,36573.47445,-798.4991157,118.7718977,-2688.090869,1785.205285
0.03,0.022,-58.07938498,90.39360493,22.31958213,0.034752849,-0.031331726,0.005995601,57.51348046,-3473.929925,-9.121928032,0.011470238,-0.000115835,-29.03692348,-357.3770987,3.64200399,0.017722078,-0.000109889,156.2927366,147.9367512,1.477832283,-9425.90962,-3110.690361,-84.76365119,3.08228111,-0.153967729,-25.66132354,-26.98208627,-0.22557984,0.056367936,167.381843,-14490.75377,-26.51816079,429.6528263,-13.05066574,2.098181949,-0.016057612,-17.63430008,-0.030821298,-1059.28632,8.841407077,-0.59509162,0.00256932,147.7415292,-0.077070139,0.004121336,-12.9518316,-0.029309679,-1111.258353,6.908508479,0.121874209,0.00144025,56.32568037,-0.100132639,0.00593738,139.7637979,-4234.046245,-22.83749351,-14544.26735,342.0450227,-50.68067526,36303.78519,-787.7059287,117.1518281,-2837.010083,1827.636452
0.03,0.023,-58.17843791,90.53448875,22.36696901,0.034313861,-0.031029381,0.005944666,57.68952745,-3481.579101,-9.148332502,0.011476061,-0.000115831,-28.7913676,-368.1209911,3.605974258,0.01773769,-0.000110028,155.4984648,147.8240623,1.467425431,-9368.126411,-3124.524854,-80.85674766,2.707105146,-0.138595561,-25.54340738,-26.95827797,-0.22402776,0.056291239,166.491003,-14456.04161,-26.38192252,416.050439,-12.75156268,2.054056224,-0.016012224,-19.48001137,-0.031384876,-1013.839046,9.594711395,-0.592860334,0.002565582,147.5677322,-0.077122557,0.004123998,-14.79217402,-0.029872482,-1066.007693,7.659742417,0.124131419,0.001436621,56.16118798,-0.100199641,0.00594083,127.1540421,-3607.613597,-20.94488178,-16144.01332,370.3562199,-54.92789685,37608.67005,-803.0921448,119.4609268,-3323.04485,1965.767771
0.03,0.024,-58.27619669,90.67354081,22.4137341,0.033886029,-0.03073457,0.005895,57.86490772,-3489.199587,-9.174636799,0.011481847,-0.000115827,-28.54911949,-378.7043463,3.57042534,0.017752703,-0.000110162,156.2562876,147.2066399,1.498975001,-9366.242877,-3124.615922,-76.60456278,2.088241542,-0.11324083,-25.65688426,-26.85941604,-0.228730677,0.056216704,166.3673132,-14456.23799,-26.35982271,408.7087008,-12.58906008,2.030236222,-0.015981071,-21.20130211,-0.031911521,-971.5693417,10.29777418,-0.590875627,0.002561873,147.3928191,-0.077135572,0.004124512,-16.55657347,-0.030412902,-1022.676232,8.380457491,0.126031319,0.001433035,55.99687603,-0.100210587,0.005941229,136.9556077,-4156.669913,-22.41594184,-14592.01523,347.7024775,-51.52586022,36040.25431,-789.6605307,117.4447813,-2571.921085,1752.355306
0.03,0.025,-58.37463642,90.81354953,22.46082826,0.033451967,-0.030435497,0.005844609,58.04049848,-3496.82892,-9.200972967,0.011487726,-0.000115824,-28.30867391,-389.1952621,3.535132166,0.017767442,-0.000110293,154.8793448,147.2773486,1.474342863,-9181.435064,-3213.268055,-55.59715484,-0.091587797,-0.023825987,-25.45208948,-26.86298755,-0.225057405,0.056140384,165.0553707,-14402.19689,-26.16100015,392.1104172,-12.22313285,1.976128119,-0.015939558,-22.91247018,-0.032435795,-929.5922208,10.99667106,-0.588765,0.002558327,147.2293665,-0.07718435,0.004127005,-18.31988196,-0.0309538,-979.4157,9.100674188,0.128074932,0.001429635,55.84594935,-0.100262364,0.005943882,140.976623,-4307.749507,-23.01934552,-14286.5653,338.1861523,-50.09574368,35955.97734,-783.6534195,116.5430524,-2704.61765,1790.135087
0.03,0.026,-58.47377479,90.95456169,22.50825359,0.033013947,-0.030133839,0.005793795,58.2158563,-3504.449197,-9.227274021,0.011493698,-0.000115821,-28.07137945,-399.533809,3.500294395,0.017782503,-0.000110429,155.0367154,146.9045408,1.488242364,-9255.688014,-3155.555823,-67.37464158,1.132610836,-0.074021879,-25.47622336,-26.80152496,-0.227133835,0.056076861,164.3599626,-14376.3663,-26.05378703,380.5769347,-11.96710546,1.938328854,-0.015904185,-24.45989157,-0.032910235,-891.7534893,11.62906321,-0.586669703,0.00255466,147.0521091,-0.07721732,0.004128631,-19.94182116,-0.031451675,-939.7171836,9.763521264,0.130026006,0.001426137,55.68317848,-0.1002878,0.005945091,124.6589186,-3574.006112,-20.57036901,-16009.31829,374.9536588,-55.6118105,37052.64328,-803.8348337,119.5716618,-2874.96176,1838.504895
0.03,0.027,-58.57132481,91.09331439,22.55491954,0.032587475,-0.029839907,0.005744271,58.3910538,-3512.061711,-9.253550721,0.0114995,-0.000115817,-27.83664788,-409.7458916,3.465828322,0.017796564,-0.000110553,154.3550693,146.7665285,1.48113374,-9260.308424,-3130.060277,-72.9978086,1.785436622,-0.100762375,-25.37532724,-26.77422715,-0.226079556,0.056004184,163.9756845,-14365.25948,-25.99265691,371.5390805,-11.76300847,1.908222821,-0.015896994,-26.07749864,-0.033405118,-852.0419786,12.28970853,-0.584540051,0.002551002,146.8724739,-0.077255536,0.004130558,-21.57462926,-0.031952349,-899.688064,10.43057869,0.132057774,0.001422642,55.51761804,-0.100325655,0.005946996,136.2480774,-4048.48616,-22.30960701,-14976.38279,348.2291192,-51.59906433,36575.05067,-788.099828,117.2099577,-3028.039565,1882.104295
0.03,0.028,-58.67024568,91.23400481,22.60224496,0.032151205,-0.029539332,0.005693623,58.56689081,-3519.702777,-9.279921725,0.011504937,-0.000115808,-27.6040493,-419.851213,3.431667754,0.017810435,-0.000110676,153.5713267,146.6678419,1.471005953,-9230.891568,-3125.793203,-73.63999702,1.906043951,-0.105652872,-25.25907477,-26.75294665,-0.224571538,0.055932732,163.4959018,-14349.20027,-25.91756781,361.5527505,-11.5396799,1.875263296,-0.015878342,-27.58500653,-0.033867399,-815.161952,12.9058098,-0.582491772,0.002547388,146.6938765,-0.077283613,0.004131946,-23.07982617,-0.032414862,-862.9246037,11.04591932,0.134051673,0.001419146,55.34918857,-0.100356136,0.00594851,137.386929,-4092.245141,-22.4804596,-14876.42777,345.2886115,-51.15584305,36517.49477,-785.8241915,116.8682519,-3058.617646,1890.845822
0.03,0.029,-58.76907178,91.37456083,22.64952427,0.031716471,-0.029239793,0.005643152,58.74216982,-3527.319594,-9.306210116,0.011510698,-0.000115803,-27.37254469,-429.8973026,3.397657311,0.017824434,-0.000110801,154.4144119,146.0376486,1.505098828,-9248.844729,-3114.424766,-72.10923073,1.572002827,-0.091927903,-25.38536524,-26.65259473,-0.229656199,0.055863172,163.2139048,-14342.42117,-25.87165545,352.8673876,-11.34330964,1.846243761,-0.015852256,-28.98879771,-0.03429959,-780.9927151,13.48002016,-0.580509962,0.002543928,146.5258616,-0.077314501,0.004133491,-24.60035637,-0.032882623,-825.7793903,11.66755558,0.135970322,0.001415802,55.19112964,-0.100387741,0.005950089,138.4107333,-4183.43985,-22.63404632,-14547.02614,342.587704,-50.74858147,36054.64556,-783.6718106,116.5450453,-2777.334637,1810.944887
0.03,0.03,-58.86620489,91.51272317,22.69599093,0.031293806,-0.028948444,0.005594062,58.91754539,-3534.94129,-9.332513724,0.011516831,-0.000115803,-27.14550091,-439.7335863,3.364301908,0.017837789,-0.000110919,153.2187911,146.0411166,1.484191384,-9116.153565,-3171.103054,-58.53244706,0.19205951,-0.03545386,-25.20773855,-26.64571286,-0.226541763,0.055782577,162.8182872,-14330.18447,-25.80922129,343.9868231,-11.14285387,1.816690808,-0.015863701,-30.3825746,-0.034727269,-746.9596333,14.04981067,-0.578415027,0.002540301,146.3398408,-0.077346529,0.004135122,-26.01114208,-0.033316253,-791.3597623,12.24440478,0.138006669,0.001412292,55.01511571,-0.100421305,0.005951799,130.7996981,-3844.573281,-21.49174866,-15327.7891,359.5397156,-53.29076487,36519.66319,-792.6423314,117.8911327,-2835.816035,1827.576961
0.03,0.031,-58.96472349,91.65284482,22.74312261,0.030860988,-0.028650187,0.005543803,59.09279382,-3542.557112,-9.358797255,0.011522575,-0.000115798,-26.91956807,-449.5107343,3.331098783,0.017851619,-0.000111044,151.9521693,146.1365745,1.460442389,-9107.691747,-3146.944638,-65.45723275,1.06554287,-0.071131284,-25.01943927,-26.65422748,-0.223001604,0.055720401,162.4347628,-14318.38503,-25.74863723,334.8889304,-10.93741113,1.786385247,-0.015877283,-31.74888089,-0.035147642,-713.684166,14.60851877,-0.576283628,0.00253686,146.1682465,-0.077401796,0.004138019,-27.34892144,-0.033728257,-758.8288815,12.79159774,0.140119927,0.001408856,54.84374564,-0.100473852,0.005954544,135.6646414,-4038.36702,-22.22181872,-14911.10803,348.1140487,-51.57407575,36339.72358,-785.5636355,116.8285752,-2930.94699,1854.664978
0.03,0.032,-59.06358222,91.79344652,22.79041811,0.030427385,-0.028351397,0.005493454,59.26767253,-3550.15691,-9.385024838,0.011528193,-0.000115791,-26.6950823,-459.2125443,3.298100769,0.017864944,-0.000111164,152.1769489,145.7305821,1.477936581,-9086.308572,-3152.897923,-61.28638687,0.523235295,-0.048834472,-25.05358017,-26.58785054,-0.22561238,0.055657071,162.2398653,-14315.38363,-25.71582984,327.0704059,-10.7588291,1.759989655,-0.015870969,-32.99952191,-0.035532062,-683.2638334,15.12020573,-0.574264449,0.002533221,145.976125,-0.077418134,0.004138807,-28.59185308,-0.03411333,-728.7860784,13.30077956,0.141883892,0.001405609,54.68570497,-0.100486219,0.005955112,135.8603004,-4050.306829,-22.25111438,-14862.72535,347.3112367,-51.45168304,36264.53596,-784.4941329,116.6678886,-2908.607308,1848.372496
0.03,0.033,-59.16082873,91.93176914,22.8369384,0.030003453,-0.028059171,0.005444216,59.44329344,-3557.789338,-9.411363853,0.011533964,-0.000115787,-26.47424493,-468.7422084,3.265637147,0.017877755,-0.000111277,151.2844978,145.6462136,1.465162085,-9194.066743,-3055.944364,-84.93866149,3.176343308,-0.157510976,-24.92115776,-26.5681764,-0.223710611,0.055579873,162.1318074,-14316.53713,-25.69606814,320.6817183,-10.61017205,1.738086099,-0.015907082,-34.25627145,-0.03591832,-652.6803253,15.63418529,-0.572072861,0.002529647,145.7870468,-0.07746803,0.004141437,-29.90555138,-0.034516577,-696.7248475,13.83784696,0.144040129,0.001402035,54.49645831,-0.100530109,0.005957409,138.1138339,-4164.099148,-22.58926278,-14552.77449,341.829352,-50.62704439,35973.13567,-780.7800845,116.1103056,-2808.725775,1820.023808
0.03,0.034,-59.2605483,92.07357366,22.8846517,0.029564921,-0.027756922,0.005393264,59.61805718,-3565.3845,-9.437574276,0.011539707,-0.000115782,-26.25469273,-478.2053239,3.233354177,0.017890507,-0.000111391,153.1635986,144.6684118,1.526753169,-9217.590122,-3056.195768,-77.95725735,2.110298096,-0.113814355,-25.20171078,-26.41582545,-0.232889826,0.055507672,161.1836763,-14279.37275,-25.55149331,307.6647012,-10.31558779,1.6944941,-0.015956711,-35.41354623,-0.036275374,-624.6631834,16.10804702,-0.570082189,0.002526147,145.6021614,-0.077491203,0.004142616,-31.08922921,-0.034882441,-668.0929793,14.32249707,0.146084706,0.001398671,54.32336855,-0.100575183,0.005959774,137.7637536,-4143.05474,-22.53665823,-14600.60528,342.258843,-50.68958639,36001.35248,-780.4035871,116.0536215,-2842.083648,1829.531546
0.03,0.035,-59.35877957,92.21328797,22.93164608,0.029135479,-0.027460954,0.005343391,59.7927968,-3572.978982,-9.46378172,0.011545713,-0.00011578,-26.03707512,-487.5725135,3.201349582,0.01790287,-0.0001115,151.4861305,144.8758474,1.492710674,-9192.52338,-3036.177331,-84.72502788,3.017352233,-0.150876404,-24.95219242,-26.44054697,-0.22781551,0.055440168,161.1675489,-14284.55189,-25.54503203,301.3704419,-10.16897255,1.67273813,-0.015928305,-36.53946058,-0.036623054,-597.4315244,16.56916112,-0.568106118,0.002522684,145.4175839,-0.077514202,0.004143788,-32.25041054,-0.035241756,-640.0142789,14.79813616,0.147949091,0.001395358,54.15183455,-0.100594336,0.005960732,137.957383,-4150.198452,-22.56562279,-14574.07954,341.4601791,-50.56787473,35963.57743,-779.3369585,115.8933995,-2848.149665,1831.324997
0.03,0.036,-59.45648818,92.35226165,22.97838972,0.028709582,-0.027167363,0.005293915,59.96774641,-3580.582697,-9.490019879,0.011551507,-0.000115776,-25.82208236,-496.8135182,3.169724916,0.017915441,-0.000111612,152.2734115,144.2415274,1.525449546,-9081.02135,-3108.725681,-62.47884193,0.422509974,-0.044540578,-25.0700953,-26.33904029,-0.232696092,0.055364338,160.4170735,-14255.99624,-25.42987352,290.1794944,-9.915026584,1.635134487,-0.015953969,-37.61909561,-0.03695662,-571.3647433,17.01136153,-0.56602015,0.002519212,145.2299404,-0.077553842,0.004145893,-33.37476539,-0.03558774,-612.7292412,15.25828683,0.150069117,0.001391761,53.95307024,-0.100627191,0.005962462,138.2296118,-4159.615559,-22.60644435,-14544.77275,340.4860106,-50.41969051,35929.43259,-778.1738609,115.7186284,-2859.919394,1834.701874
0.03,0.037,-59.55424833,92.49130821,23.02515779,0.02828399,-0.026873976,0.005244474,60.14269526,-3588.186755,-9.51625753,0.011557266,-0.000115771,-25.60826388,-505.9944827,3.138266136,0.017927761,-0.000111723,151.9251736,144.0169752,1.52619915,-9158.599418,-3040.981446,-77.80841927,2.096128577,-0.113017888,-25.01872969,-26.29933807,-0.232808497,0.055296559,160.412732,-14261.50128,-25.42563272,284.2279789,-9.775347249,1.614505559,-0.015985361,-38.63970696,-0.037271974,-546.7569454,17.42959828,-0.564042405,0.00251569,145.0360167,-0.077569895,0.00414671,-34.40024163,-0.035906108,-588.0858751,15.67884808,0.151873631,0.001388443,53.77681761,-0.100634465,0.005962796,137.5171926,-4126.703396,-22.49941863,-14611.15861,341.741721,-50.60632954,35948.84615,-778.2674107,115.7325482,-2871.283356,1837.968745
0.03,0.038,-59.653322,92.63220593,23.07255894,0.027850169,-0.026574959,0.005194074,60.31736852,-3595.778676,-9.542454286,0.011563143,-0.000115767,-25.39659886,-515.0698441,3.107119288,0.017939493,-0.000111825,152.8014827,143.3551923,1.560935643,-9259.470028,-2974.855548,-89.58760602,3.218032409,-0.15904645,-25.14990366,-26.193724,-0.237986967,0.05522059,160.208617,-14257.82282,-25.39185696,277.2904009,-9.613729944,1.590644694,-0.016037627,-39.66141821,-0.037586902,-522.0584828,17.84800662,-0.561907696,0.002512101,144.8331775,-0.077603795,0.004148505,-35.41716374,-0.03622149,-563.6342542,16.09563661,0.153947761,0.001385108,53.59614813,-0.100683005,0.005965383,138.1717204,-4166.835771,-22.59759765,-14479.4844,339.8989559,-50.32782527,35782.70874,-776.6147822,115.4843303,-2798.991576,1817.481754
0.03,0.039,-59.75168189,92.77208704,23.11961946,0.027421909,-0.026279667,0.005144295,60.49193949,-3603.365863,-9.568634503,0.011568611,-0.000115759,-25.18632848,-524.0755516,3.07616886,0.017951838,-0.000111937,151.0403387,143.6132565,1.524576099,-9093.224909,-3047.22086,-73.9228,1.681973644,-0.096040025,-24.88796887,-26.22657617,-0.232568812,0.055159792,160.3649414,-14270.92055,-25.41111436,272.530699,-9.498594577,1.573542218,-0.016038277,-40.57717566,-0.037872237,-500.2000487,18.223921,-0.560000969,0.002508806,144.6538917,-0.077628295,0.004149813,-36.4001519,-0.036526115,-539.985283,16.49864655,0.155877803,0.001381715,53.40816852,-0.100701642,0.005966366,137.3247787,-4117.981527,-22.47046545,-14605.10865,341.4613991,-50.56030528,35887.91595,-776.8825289,115.5242822,-2869.561493,1837.54588
0.03,0.04,-59.84955987,92.91128197,23.16645004,0.026997461,-0.025986932,0.005094943,60.66658013,-3610.957447,-9.594826554,0.011574741,-0.000115759,-24.97884463,-532.9486865,3.045626672,0.017963344,-0.000112039,149.9096027,143.6179365,1.505203619,-9020.702,-3065.779722,-69.73323583,1.32074497,-0.081217504,-24.72020629,-26.22037776,-0.229688041,0.055085484,159.6165155,-14242.43591,-25.2963704,261.6847599,-9.250391655,1.536770817,-0.016090868,-41.47933463,-0.038151833,-478.5738594,18.59392237,-0.557936866,0.002505318,144.4557001,-0.07765905,0.004151465,-37.30223165,-0.036807709,-518.4882655,16.86899547,0.157824727,0.001378501,53.23372939,-0.100739525,0.0059684,141.4904517,-4326.609908,-23.09557707,-14051.55881,331.6356178,-49.08375281,35394.90884,-770.7175834,114.5988796,-2697.055411,1788.584683
0.03,0.041,-59.94842592,93.05189655,23.21374803,0.026565078,-0.025688942,0.005044726,60.84164182,-3618.566954,-9.621079428,0.011580139,-0.000115749,-24.77247081,-541.765262,3.015240489,0.017974885,-0.000112141,151.9590546,142.5966347,1.571738622,-9116.116332,-3021.427712,-73.43051523,1.399783703,-0.084466616,-25.02611657,-26.06196096,-0.239602846,0.055017787,159.3196209,-14234.54918,-25.24866279,253.9250241,-9.069470247,1.509960225,-0.016131528,-42.31794835,-0.038412451,-458.5617807,18.93820416,-0.555962048,0.00250185,144.2565977,-0.077675648,0.004152342,-38.24238977,-0.037097607,-495.7834869,17.25421406,0.159846244,0.001374909,53.02371295,-0.100751594,0.005969024,138.4450593,-4153.912961,-22.63848444,-14525.69092,338.2026842,-50.06736851,35849.35363,-773.8188211,115.0641082,-2940.036604,1857.669548
